Country Name,Country Code,Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Nigeria,NGA,Adjusted net national income per capita (annual % growth),,,,,,,,,,,,,,,,,,,,,,,-17.55563053,-27.84199903,-13.35999899,14.25563728,-10.11486273,-13.64629207,5.898861215,-6.227811142,13.28437897,10.15092447,4.13702309,-20.78742484,-5.78732951,5.172678277,12.0083576,-0.743958271,-7.511754227,2.971200648,2.830918988,29.23259264,15.42152664,5.180140159,-0.044369074,5.769238375,9.73816557,14.99136034,-8.7136481,10.42903107,5.105429563,-7.670678331,11.32552846,-0.699955711,4.208654037,-6.552552067,-11.19080859,-5.129477092,-0.428609977,,
Norway,NOR,Adjusted net national income per capita (annual % growth),,,,,,,,,,,,5.808961636,2.456991364,5.71545815,1.253342732,0.896017755,1.781376794,0.95410787,0.425348715,2.72955678,7.507662212,4.446646785,0.588296415,0.265843902,5.808648944,5.047685429,-1.736854943,-1.817425179,-3.730067784,-1.323348413,0.648283663,5.194370813,1.278035437,1.654004685,4.500445739,5.31076637,5.193534538,7.841786948,2.092862004,2.206207249,7.349257424,4.383933101,-2.20454278,1.218522137,6.489001706,9.628765307,5.194820286,1.372839992,1.829013372,-8.631287905,2.596909883,1.541625779,3.126361992,1.234265922,0.810277842,-1.481159417,-2.117125946,1.474558546,2.312230498,,
Poland,POL,Adjusted net national income per capita (annual % growth),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.040031119,6.02261789,5.170581017,4.30609766,4.248254364,1.379465228,1.813975976,2.386163247,4.132224066,6.197332865,5.53212702,7.400581295,5.97799999,3.648507706,3.043194881,4.641512697,1.0129038,1.681358761,3.954656306,5.0888157,2.047951624,5.341101214,4.631142196,,
Qatar,QAT,Adjusted net national income per capita (annual % growth),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.232144385,-12.19940703,28.70148594,4.414910568,6.376161925,-17.75824272,12.58439006,19.95680821,2.582216391,0.256688516,-2.468930119,-14.56372679,-6.846057087,6.07057415,,,
Russian Federation,RUS,Adjusted net national income per capita (annual % growth),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-23.81100969,-19.2252169,-10.01388463,19.95856434,3.972472369,-6.168489846,21.18305445,22.37961734,3.438665353,3.832316537,7.229936222,15.3372693,11.13994509,12.47223658,14.45344259,5.179127557,-17.54336681,11.73527305,9.837171167,3.792557994,-0.174993122,-2.044887401,-5.678354566,-3.208071415,3.164674065,2.482860723,,
San Marino,SMR,Adjusted net national income per capita (annual % growth),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,SAU,Adjusted net national income per capita (annual % growth),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.737863778,6.57950282,1.420799386,11.42644808,15.48057274,7.659449403,4.188177125,12.80154629,-14.33560595,10.59613832,13.7288194,1.982037799,-3.257359006,-3.457211963,-13.40368499,-5.725781979,4.079224248,4.757662814,,
Singapore,SGP,Adjusted net national income per capita (annual % growth),,,,,,,,,,,,,9.034933772,4.906959654,1.922218861,6.152259369,1.823797704,4.381099872,6.848568271,6.213624327,1.759660652,1.481510104,2.673735652,10.98771337,7.287279135,-0.761731993,0.533220513,4.412851626,11.10748415,7.479277328,7.093081573,4.916109353,3.161933837,5.830264512,11.40454743,7.806983818,1.511914298,7.452582536,-8.433696603,2.73316398,11.24667138,-5.733369323,2.32222487,3.825853728,7.207037862,6.735812161,9.692463912,6.181967038,-11.43877672,-4.581044829,22.81759237,0.169995244,-1.142776099,-0.084729194,3.582406395,0.098395636,3.83784263,4.884455,1.540483068,,
Spain,ESP,Adjusted net national income per capita (annual % growth),,,,,,,,,,,,4.351465275,8.257295672,6.884746207,1.334560691,-0.333862046,2.192106162,1.918135024,2.072112122,-0.678988593,-1.860972748,-3.652203469,0.344873316,0.083805234,2.084297693,3.386334501,6.160001858,5.971819264,4.968834493,5.637255045,4.658311075,3.229226293,0.935660659,-1.773844673,0.060748037,4.157554859,1.917022894,3.370252721,4.880251944,4.025069142,3.559053728,3.030433215,2.315532577,1.699772495,0.858343538,1.329845618,1.744740985,1.248873069,-1.779190662,-2.90078626,-0.890644714,-2.884007787,-2.644278434,-0.511974473,1.732231437,4.863562069,3.537622399,2.152654167,1.590520372,,
Sweden,SWE,Adjusted net national income per capita (annual % growth),,,,,,,,,,,,0.239771897,2.082782381,3.564930404,-0.224101193,4.480536054,0.481079452,-3.886763155,0.314115025,2.855242066,0.903718725,-0.03423741,-0.579560954,0.974978268,5.263955859,1.561992595,5.149186408,2.900165633,1.689672004,1.054951325,-1.14425761,-1.409501995,-3.229283333,-5.04141153,6.046602819,5.309213484,0.484296388,2.426755137,4.262942041,3.489962115,3.754080642,-0.063898251,0.883965647,3.607385442,2.33745901,2.517909707,5.840143849,3.794259754,-1.332701883,-7.193004913,6.333797707,1.300651227,-1.600080861,0.159970966,1.729101009,2.535297164,0.981277862,1.743194604,0.117650407,,
Switzerland,CHE,Adjusted net national income per capita (annual % growth),,,,,,,,,,,,4.129398665,3.054287695,2.82107197,0.356926316,-3.516959374,2.776174898,1.425107749,2.788032168,1.751037157,1.231468723,1.566179546,-1.183421571,0.147908521,3.682797005,1.050004519,2.402728528,0.759437651,1.939521152,1.954505258,1.685532856,-1.596844858,-1.535828572,1.203473429,1.313465745,2.541922496,0.664966212,3.710589855,3.740507966,1.673714652,3.682687418,-3.161547884,-1.63479801,4.553157152,1.252083991,4.935471112,2.59043892,-4.966901739,-8.831908706,7.801692797,7.771645749,-5.198667612,1.011971385,-0.545595559,-1.270370023,3.982104627,-2.724410791,0.334678158,0.456532545,,
Thailand,THA,Adjusted net national income per capita (annual % growth),,,,,,,,,,,,,0.550277707,10.74311141,-0.032015939,-0.271607978,7.293672542,8.932316199,9.856567843,0.796724732,-2.014994754,2.638136749,1.432942093,4.973926679,3.956332175,-0.271350811,1.972313155,9.780296789,12.90920579,10.24367469,7.627480748,7.614591425,7.681626277,9.709329911,6.612637293,7.065042622,2.5249111,-9.337777802,-14.69342572,2.539011308,1.546293932,-1.1980336,8.03657672,6.589499902,6.372352089,1.948973185,5.481195857,6.071780743,-2.538275437,0.799356561,6.997532295,0.074992206,2.562980008,-0.118114327,0.670600065,5.623058096,4.221145803,5.337231517,3.368602216,,
Turkey,TUR,Adjusted net national income per capita (annual % growth),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.799870294,-1.242508428,7.534036964,-3.791902991,3.266035888,8.433160857,-9.903008354,7.157267403,9.931565476,5.317029561,5.842211122,-5.69954147,3.599126362,-10.75620082,7.801452863,6.422443888,9.480791475,8.671435013,4.056786571,4.417319577,-2.322508427,-6.696785342,8.487204699,7.448644541,3.097805568,7.739297006,2.794849733,4.629957769,0.475861607,4.391762418,-0.479713824,,
United Arab Emirates,ARE,Adjusted net national income per capita (annual % growth),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.086919116,-0.527626473,-0.011757049,-6.000897228,1.921820804,-7.913612244,-8.096446622,-24.87323643,-6.417595629,11.00208068,2.357960057,6.917681862,5.322382143,-9.121162322,0.302424062,6.616612657,-3.076196079,,
United Kingdom,GBR,Adjusted net national income per capita (annual % growth),,,,,,,,,,,,1.156133721,3.250560603,3.725245816,-6.243807619,0.863117993,1.340873348,0.70017518,4.955146172,1.112505938,-1.563839681,-1.158929513,2.215915423,3.937280034,1.827612793,2.666466607,5.343808741,4.165097595,5.512140782,1.834385864,0.433860298,-0.391380174,2.467034984,3.514694505,5.665536308,2.32917806,2.538031403,6.242282798,6.390002201,1.839165586,2.998203182,3.261620864,3.285503054,3.265721863,1.910185001,2.756948776,0.318651652,0.709427524,-3.547525634,-4.749951182,2.679229533,0.561235441,-0.690395462,1.134825261,2.870672905,1.920331904,1.284854679,2.014903424,-0.063182231,,
United States,USA,Adjusted net national income per capita (annual % growth),,,,,,,,,,,,1.400945621,4.382008963,4.422457849,-5.046276688,-1.296204962,4.015420189,2.952544601,3.999884533,-1.527239679,-3.239230576,3.030875634,0.170874224,2.288694455,7.085997097,3.311324211,2.521558486,2.693278493,4.833704304,1.348999694,0.180126925,-0.987655281,2.078354236,0.975752098,3.222287485,2.127697632,3.149868013,4.21585134,4.662640758,2.929749822,2.820434954,0.440792711,0.620126318,1.265931527,2.713568914,2.098862863,2.607428701,-0.707214726,-3.852681336,-2.120908973,3.491636288,1.516399792,3.095301658,0.643246761,2.767734304,2.762688328,0.170239337,1.494530122,1.834460608,,
